Almería, Valencia, 11, 5, 1, 3, 0, 2, 0, 0, -2, 0, 0, 0, 3
Valladolid, Deportivo, 12, 13, 1, 0, 0, 2, 0, 3, 1, 0, 0, 4, 0
Tenerife, Xerez, 15, 16, 0, 0, 0, 0, 1, 2, 0, 0, 0, 1, 0
Zaragoza, Almería, 7, 11, 3, 1, 1, 0, 0, 0, 2, 0, 0, 2, 1
Athletic, At. Madrid, 8, 20, 3, 0, 1, 0, 0, 3, 3, 0, 0, 1, 0
Deportivo, Sporting, 13, 19, 0, 0, 2, 0, 3, 3, 0, 0, 0, 1, 1
Málaga, Valencia, 3, 5, 3, 3, 3, 2, 0, 0, 0, 0, 0, 0, 1
Villarreal, Tenerife, 10, 15, 1, 0, 1, 0, 1, 1, 1, 0, 0, 5, 0
Xerez, Sevilla, 16, 17, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0, 2
Mallorca, Racing, 4, 18, 3, 0, 2, 1, 0, 4, 3, 0, 0, 1, 0
Espanyol, Valladolid, 14, 12, 0, 1, 0, 0, 1, 0, -1, 0, 0, 1, 1
R. Madrid, Getafe, 6, 1, 3, 3, 3, 4, 2, 1, 0, 0, 0, 2, 0
Osasuna, Barcelona, 9, 2, 1, 3, 1, 3, 1, 0, -2, 0, 0, 1, 1
Sevilla, Villarreal, 17, 10, 0, 1, 0, 1, 2, 1, -1, 0, 0, 3, 2
Sporting, Espanyol, 19, 14, 0, 0, 0, 0, 3, 1, 0, 0, 0, 1, 0
Getafe, Deportivo, 1, 13, 3, 0, 4, 2, 1, 3, 3, 0, 0, 0, 2
Racing, Athletic, 18, 8, 0, 3, 1, 1, 4, 0, -3, 0, 0, 0, 2
Barcelona, Mallorca, 2, 4, 3, 3, 3, 2, 0, 0, 0, 0, 0, 4, 2
Almería, Osasuna, 11, 9, 1, 1, 0, 1, 0, 1, 0, 0, 0, 2, 0
At. Madrid, R. Madrid, 20, 6, 0, 3, 0, 3, 3, 2, -3, 0, 0, 2, 3
Valencia, Zaragoza, 5, 7, 3, 3, 2, 1, 0, 0, 0, 0, 0, 3, 1
Tenerife, Málaga, 15, 3, 0, 3, 0, 3, 1, 0, -3, 0, 0, 2, 2
Valladolid, Xerez, 12, 16, 1, 0, 0, 0, 0, 2, 1, 0, 0, 0, 0
Athletic, Barcelona, 8, 2, 3, 3, 1, 3, 0, 0, 0, 0, 0, 1, 1
Deportivo, At. Madrid, 13, 20, 0, 0, 2, 0, 3, 3, 0, 0, 0, 2, 1
Villarreal, Valladolid, 10, 12, 1, 1, 1, 0, 1, 0, 0, 0, 0, 3, 1
Málaga, Zaragoza, 3, 7, 3, 3, 3, 1, 0, 0, 0, 0, 0, 1, 1
Xerez, Sporting, 16, 19, 0, 0, 0, 0, 2, 3, 0, 0, 0, 0, 0
Mallorca, Almería, 4, 11, 3, 1, 2, 0, 0, 0, 2, 0, 0, 3, 1
Espanyol, Getafe, 14, 1, 0, 3, 0, 4, 1, 1, -3, 0, 0, 0, 2
R. Madrid, Racing, 6, 18, 3, 0, 3, 1, 2, 4, 3, 0, 0, 1, 0
Osasuna, Valencia, 9, 5, 1, 3, 1, 2, 1, 0, -2, 0, 0, 1, 3
Tenerife, Sevilla, 15, 17, 0, 0, 0, 0, 1, 2, 0, 0, 0, 1, 2
Sevilla, Málaga, 17, 3, 0, 3, 0, 3, 2, 0, -3, 0, 0, 2, 2
Zaragoza, Osasuna, 7, 9, 3, 1, 1, 1, 0, 1, 2, 0, 0, 0, 1
Sporting, Villarreal, 19, 10, 0, 1, 0, 1, 3, 1, -1, 0, 0, 1, 0
Getafe, Xerez, 1, 16, 3, 0, 4, 0, 1, 2, 3, 0, 0, 5, 1
Racing, Deportivo, 18, 13, 0, 0, 1, 2, 4, 3, 0, 0, 0, 0, 1
Barcelona, R. Madrid, 2, 6, 3, 3, 3, 3, 0, 2, 0, 0, 0, 1, 0
At. Madrid, Espanyol, 20, 14, 0, 0, 0, 0, 3, 1, 0, 0, 0, 4, 0
Almería, Athletic, 11, 8, 1, 3, 0, 1, 0, 0, -2, 0, 0, 1, 4
Valladolid, Tenerife, 12, 15, 1, 0, 0, 0, 0, 1, 1, 0, 0, 3, 3
Valencia, Mallorca, 5, 4, 3, 3, 2, 2, 0, 0, 0, 0, 0, 1, 1
Sevilla, Valladolid, 17, 12, 0, 1, 0, 0, 2, 0, -1, 0, 0, 1, 1
Athletic, Valencia, 8, 5, 3, 3, 1, 2, 0, 0, 0, 0, 0, 1, 2
Deportivo, Barcelona, 13, 2, 0, 3, 2, 3, 3, 0, -3, 0, 0, 1, 3
Villarreal, Getafe, 10, 1, 1, 3, 1, 4, 1, 1, -2, 0, 0, 3, 2
Málaga, Osasuna, 3, 9, 3, 1, 3, 1, 0, 1, 2, 0, 0, 1, 1
Xerez, At. Madrid, 16, 20, 0, 0, 0, 0, 2, 3, 0, 0, 0, 0, 2
Mallorca, Zaragoza, 4, 7, 3, 3, 2, 1, 0, 0, 0, 0, 0, 4, 1
Espanyol, Racing, 14, 18, 0, 0, 0, 1, 1, 4, 0, 0, 0, 0, 4
R. Madrid, Almería, 6, 11, 3, 1, 3, 0, 2, 0, 2, 0, 0, 4, 2
Tenerife, Sporting, 15, 19, 0, 0, 0, 0, 1, 3, 0, 0, 0, 2, 1
Zaragoza, Athletic, 7, 8, 3, 3, 1, 1, 0, 0, 0, 0, 0, 1, 2
Sporting, Sevilla, 19, 17, 0, 0, 0, 0, 3, 2, 0, 0, 0, 0, 1
Getafe, Tenerife, 1, 15, 3, 0, 4, 0, 1, 1, 3, 0, 0, 2, 1
Racing, Xerez, 18, 16, 0, 0, 1, 0, 4, 2, 0, 0, 0, 3, 2
Barcelona, Espanyol, 2, 14, 3, 0, 3, 0, 0, 1, 3, 0, 0, 1, 0
At. Madrid, Villarreal, 20, 10, 0, 1, 0, 1, 3, 1, -1, 0, 0, 1, 2
Almería, Deportivo, 11, 13, 1, 0, 0, 2, 0, 3, 1, 0, 0, 1, 1
Osasuna, Mallorca, 9, 4, 1, 3, 1, 2, 1, 0, -2, 0, 0, 0, 1
Valladolid, Málaga, 12, 3, 1, 3, 0, 3, 0, 0, -2, 0, 0, 1, 1
Valencia, R. Madrid, 5, 6, 3, 3, 2, 3, 0, 2, 0, 0, 0, 2, 3
Sevilla, Getafe, 17, 1, 0, 3, 0, 4, 2, 1, -3, 0, 0, 1, 2
Athletic, Osasuna, 8, 9, 3, 1, 1, 1, 0, 1, 2, 0, 0, 2, 0
Deportivo, Valencia, 13, 5, 0, 3, 2, 2, 3, 0, -3, 0, 0, 0, 0
Villarreal, Racing, 10, 18, 1, 0, 1, 1, 1, 4, 1, 0, 0, 2, 0
Málaga, Mallorca, 3, 4, 3, 3, 3, 2, 0, 0, 0, 0, 0, 2, 1
Xerez, Barcelona, 16, 2, 0, 3, 0, 3, 2, 0, -3, 0, 0, 0, 2
Espanyol, Almería, 14, 11, 0, 1, 0, 0, 1, 0, -1, 0, 0, 2, 0
R. Madrid, Zaragoza, 6, 7, 3, 3, 3, 1, 2, 0, 0, 0, 0, 6, 0
Valladolid, Sporting, 12, 19, 1, 0, 0, 0, 0, 3, 1, 0, 0, 2, 1
Tenerife, At. Madrid, 15, 20, 0, 0, 0, 0, 1, 3, 0, 0, 0, 1, 1
Zaragoza, Deportivo, 7, 13, 3, 0, 1, 2, 0, 3, 3, 0, 0, 0, 0
Sporting, Málaga, 19, 3, 0, 3, 0, 3, 3, 0, -3, 0, 0, 2, 2
Getafe, Valladolid, 1, 12, 3, 1, 4, 0, 1, 0, 2, 0, 0, 1, 0
Racing, Tenerife, 18, 15, 0, 0, 1, 0, 4, 1, 0, 0, 0, 2, 0
Barcelona, Villarreal, 2, 10, 3, 1, 3, 1, 0, 1, 2, 0, 0, 1, 1
Mallorca, Athletic, 4, 8, 3, 3, 2, 1, 0, 0, 0, 0, 0, 2, 0
At. Madrid, Sevilla, 20, 17, 0, 0, 0, 0, 3, 2, 0, 0, 0, 2, 1
Almería, Xerez, 11, 16, 1, 0, 0, 0, 0, 2, 1, 0, 0, 1, 0
Osasuna, R. Madrid, 9, 6, 1, 3, 1, 3, 1, 2, -2, 0, 0, 0, 0
Valencia, Espanyol, 5, 14, 3, 0, 2, 0, 0, 1, 3, 0, 0, 1, 0
Sevilla, Racing, 17, 18, 0, 0, 0, 1, 2, 4, 0, 0, 0, 1, 2
Deportivo, Osasuna, 13, 9, 0, 1, 2, 1, 3, 1, -1, 0, 0, 1, 0
Sporting, Getafe, 19, 1, 0, 3, 0, 4, 3, 1, -3, 0, 0, 1, 0
Villarreal, Almería, 10, 11, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1
Málaga, Athletic, 3, 8, 3, 3, 3, 1, 0, 0, 0, 0, 0, 1, 1
Xerez, Valencia, 16, 5, 0, 3, 0, 2, 2, 0, -3, 0, 0, 1, 3
Espanyol, Zaragoza, 14, 7, 0, 3, 0, 1, 1, 0, -3, 0, 0, 2, 1
R. Madrid, Mallorca, 6, 4, 3, 3, 3, 2, 2, 0, 0, 0, 0, 2, 0
Valladolid, At. Madrid, 12, 20, 1, 0, 0, 0, 0, 3, 1, 0, 0, 0, 4
Tenerife, Barcelona, 15, 2, 0, 3, 0, 3, 1, 0, -3, 0, 0, 0, 5
Zaragoza, Xerez, 7, 16, 3, 0, 1, 0, 0, 2, 3, 0, 0, 0, 0
Athletic, R. Madrid, 8, 6, 3, 3, 1, 3, 0, 2, 0, 0, 0, 1, 0
Málaga, Getafe, 3, 1, 3, 3, 3, 4, 0, 1, 0, 0, 0, 1, 0
Racing, Valladolid, 18, 12, 0, 1, 1, 0, 4, 0, -1, 0, 0, 1, 1
Barcelona, Sevilla, 2, 17, 3, 0, 3, 0, 0, 2, 3, 0, 0, 4, 0
Mallorca, Deportivo, 4, 13, 3, 0, 2, 2, 0, 3, 3, 0, 0, 2, 0
At. Madrid, Sporting, 20, 19, 0, 0, 0, 0, 3, 3, 0, 0, 0, 3, 2
Almería, Tenerife, 11, 15, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1
Osasuna, Espanyol, 9, 14, 1, 0, 1, 0, 1, 1, 1, 0, 0, 2, 0
Valencia, Villarreal, 5, 10, 3, 1, 2, 1, 0, 1, 2, 0, 0, 4, 1
Sevilla, Almería, 17, 11, 0, 1, 0, 0, 2, 0, -1, 0, 0, 1, 0
Deportivo, Athletic, 13, 8, 0, 3, 2, 1, 3, 0, -3, 0, 0, 3, 1
Sporting, Racing, 19, 18, 0, 0, 0, 1, 3, 4, 0, 0, 0, 0, 1
Villarreal, Zaragoza, 10, 7, 1, 3, 1, 1, 1, 0, -2, 0, 0, 4, 2
Getafe, At. Madrid, 1, 20, 3, 0, 4, 0, 1, 3, 3, 0, 0, 1, 0
Xerez, Osasuna, 16, 9, 0, 1, 0, 1, 2, 1, -1, 0, 0, 1, 2
Espanyol, Mallorca, 14, 4, 0, 3, 0, 2, 1, 0, -3, 0, 0, 1, 1
R. Madrid, Málaga, 6, 3, 3, 3, 3, 3, 2, 0, 0, 0, 0, 2, 0
Valladolid, Barcelona, 12, 2, 1, 3, 0, 3, 0, 0, -2, 0, 0, 0, 3
Tenerife, Valencia, 15, 5, 0, 3, 0, 2, 1, 0, -3, 0, 0, 0, 0
Sevilla, Valencia, 17, 5, 0, 3, 0, 2, 2, 0, -3, 0, 0, 2, 1
Deportivo, R. Madrid, 13, 6, 0, 3, 2, 3, 3, 2, -3, 0, 0, 1, 3
Sporting, Barcelona, 19, 2, 0, 3, 0, 3, 3, 0, -3, 0, 0, 0, 1
Villarreal, Osasuna, 10, 9, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 2
Xerez, Mallorca, 16, 4, 0, 3, 0, 2, 2, 0, -3, 0, 0, 2, 1
Getafe, Racing, 1, 18, 3, 0, 4, 1, 1, 4, 3, 0, 0, 0, 0
At. Madrid, Málaga, 20, 3, 0, 3, 0, 3, 3, 0, -3, 0, 0, 0, 2
Espanyol, Athletic, 14, 8, 0, 3, 0, 1, 1, 0, -3, 0, 0, 1, 0
Valladolid, Almería, 12, 11, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1
Tenerife, Zaragoza, 15, 7, 0, 3, 0, 1, 1, 0, -3, 0, 0, 1, 3
Athletic, Xerez, 8, 16, 3, 0, 1, 0, 0, 2, 3, 0, 0, 3, 2
Zaragoza, Sevilla, 7, 17, 3, 0, 1, 0, 0, 2, 3, 0, 0, 2, 1
Málaga, Deportivo, 3, 13, 3, 0, 3, 2, 0, 3, 3, 0, 0, 0, 0
Racing, At. Madrid, 18, 20, 0, 0, 1, 0, 4, 3, 0, 0, 0, 1, 1
Mallorca, Villarreal, 4, 10, 3, 1, 2, 1, 0, 1, 2, 0, 0, 1, 0
Barcelona, Getafe, 2, 1, 3, 3, 3, 4, 0, 1, 0, 0, 0, 2, 1
R. Madrid, Espanyol, 6, 14, 3, 0, 3, 0, 2, 1, 3, 0, 0, 3, 0
Almería, Sporting, 11, 19, 1, 0, 0, 0, 0, 3, 1, 0, 0, 3, 1
Osasuna, Tenerife, 9, 15, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0
Valencia, Valladolid, 5, 12, 3, 1, 2, 0, 0, 0, 2, 0, 0, 2, 0
Sevilla, Osasuna, 17, 9, 0, 1, 0, 1, 2, 1, -1, 0, 0, 1, 0
Sporting, Valencia, 19, 5, 0, 3, 0, 2, 3, 0, -3, 0, 0, 1, 1
Villarreal, Athletic, 10, 8, 1, 3, 1, 1, 1, 0, -2, 0, 0, 2, 1
Xerez, R. Madrid, 16, 6, 0, 3, 0, 3, 2, 2, -3, 0, 0, 0, 3
Getafe, Almería, 1, 11, 3, 1, 4, 0, 1, 0, 2, 0, 0, 2, 2
Racing, Málaga, 18, 3, 0, 3, 1, 3, 4, 0, -3, 0, 0, 0, 3
Espanyol, Deportivo, 14, 13, 0, 0, 0, 2, 1, 3, 0, 0, 0, 2, 0
At. Madrid, Barcelona, 20, 2, 0, 3, 0, 3, 3, 0, -3, 0, 0, 2, 1
Tenerife, Mallorca, 15, 4, 0, 3, 0, 2, 1, 0, -3, 0, 0, 1, 0
Valladolid, Zaragoza, 12, 7, 1, 3, 0, 1, 0, 0, -2, 0, 0, 1, 1
Athletic, Tenerife, 8, 15, 3, 0, 1, 0, 0, 1, 3, 0, 0, 4, 1
Zaragoza, Sporting, 7, 19, 3, 0, 1, 0, 0, 3, 3, 0, 0, 1, 3
Deportivo, Xerez, 13, 16, 0, 0, 2, 0, 3, 2, 0, 0, 0, 2, 1
Málaga, Espanyol, 3, 14, 3, 0, 3, 0, 0, 1, 3, 0, 0, 2, 1
Mallorca, Sevilla, 4, 17, 3, 0, 2, 0, 0, 2, 3, 0, 0, 1, 3
Barcelona, Racing, 2, 18, 3, 0, 3, 1, 0, 4, 3, 0, 0, 4, 0
R. Madrid, Villarreal, 6, 10, 3, 1, 3, 1, 2, 1, 2, 0, 0, 6, 2
Almería, At. Madrid, 11, 20, 1, 0, 0, 0, 0, 3, 1, 0, 0, 1, 0
Osasuna, Valladolid, 9, 12, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1
Valencia, Getafe, 5, 1, 3, 3, 2, 4, 0, 1, 0, 0, 0, 2, 1
Sevilla, Athletic, 17, 8, 0, 3, 0, 1, 2, 0, -3, 0, 0, 0, 0
Sporting, Osasuna, 19, 9, 0, 1, 0, 1, 3, 1, -1, 0, 0, 3, 2
Villarreal, Deportivo, 10, 13, 1, 0, 1, 2, 1, 3, 1, 0, 0, 1, 0
Xerez, Espanyol, 16, 14, 0, 0, 0, 0, 2, 1, 0, 0, 0, 1, 1
Getafe, Zaragoza, 1, 7, 3, 3, 4, 1, 1, 0, 0, 0, 0, 0, 2
Racing, Almería, 18, 11, 0, 1, 1, 0, 4, 0, -1, 0, 0, 0, 2
Barcelona, Málaga, 2, 3, 3, 3, 3, 3, 0, 0, 0, 0, 0, 2, 1
At. Madrid, Valencia, 20, 5, 0, 3, 0, 2, 3, 0, -3, 0, 0, 4, 1
Tenerife, R. Madrid, 15, 6, 0, 3, 0, 3, 1, 2, -3, 0, 0, 1, 5
Valladolid, Mallorca, 12, 4, 1, 3, 0, 2, 0, 0, -2, 0, 0, 1, 2
Athletic, Valladolid, 8, 12, 3, 1, 1, 0, 0, 0, 2, 0, 0, 2, 0
Zaragoza, At. Madrid, 7, 20, 3, 0, 1, 0, 0, 3, 3, 0, 0, 1, 1
Deportivo, Tenerife, 13, 15, 0, 0, 2, 0, 3, 1, 0, 0, 0, 3, 1
Málaga, Xerez, 3, 16, 3, 0, 3, 0, 0, 2, 3, 0, 0, 2, 4
Mallorca, Sporting, 4, 19, 3, 0, 2, 0, 0, 3, 3, 0, 0, 3, 0
Espanyol, Villarreal, 14, 10, 0, 1, 0, 1, 1, 1, -1, 0, 0, 0, 0
R. Madrid, Sevilla, 6, 17, 3, 0, 3, 0, 2, 2, 3, 0, 0, 3, 2
Almería, Barcelona, 11, 2, 1, 3, 0, 3, 0, 0, -2, 0, 0, 2, 2
Osasuna, Getafe, 9, 1, 1, 3, 1, 4, 1, 1, -2, 0, 0, 0, 0
Valencia, Racing, 5, 18, 3, 0, 2, 1, 0, 4, 3, 0, 0, 0, 0
Sevilla, Deportivo, 17, 13, 0, 0, 0, 2, 2, 3, 0, 0, 0, 1, 1
Sporting, Athletic, 19, 8, 0, 3, 0, 1, 3, 0, -3, 0, 0, 0, 0
Villarreal, Xerez, 10, 16, 1, 0, 1, 0, 1, 2, 1, 0, 0, 2, 0
Getafe, Mallorca, 1, 4, 3, 3, 4, 2, 1, 0, 0, 0, 0, 3, 0
Racing, Zaragoza, 18, 7, 0, 3, 1, 1, 4, 0, -3, 0, 0, 0, 0
Barcelona, Valencia, 2, 5, 3, 3, 3, 2, 0, 0, 0, 0, 0, 3, 0
At. Madrid, Osasuna, 20, 9, 0, 1, 0, 1, 3, 1, -1, 0, 0, 1, 0
Almería, Málaga, 11, 3, 1, 3, 0, 3, 0, 0, -2, 0, 0, 1, 0
Tenerife, Espanyol, 15, 14, 0, 0, 0, 0, 1, 1, 0, 0, 0, 4, 1
Valladolid, R. Madrid, 12, 6, 1, 3, 0, 3, 0, 2, -2, 0, 0, 1, 4
Athletic, Getafe, 8, 1, 3, 3, 1, 4, 0, 1, 0, 0, 0, 2, 2
Zaragoza, Barcelona, 7, 2, 3, 3, 1, 3, 0, 0, 0, 0, 0, 2, 4
Deportivo, Valladolid, 13, 12, 0, 1, 2, 0, 3, 0, -1, 0, 0, 0, 2
Málaga, Villarreal, 3, 10, 3, 1, 3, 1, 0, 1, 2, 0, 0, 2, 0
Xerez, Tenerife, 16, 15, 0, 0, 0, 0, 2, 1, 0, 0, 0, 2, 1
Mallorca, At. Madrid, 4, 20, 3, 0, 2, 0, 0, 3, 3, 0, 0, 4, 1
Espanyol, Sevilla, 14, 17, 0, 0, 0, 0, 1, 2, 0, 0, 0, 2, 0
R. Madrid, Sporting, 6, 19, 3, 0, 3, 0, 2, 3, 3, 0, 0, 3, 1
Osasuna, Racing, 9, 18, 1, 0, 1, 1, 1, 4, 1, 0, 0, 1, 3
Valencia, Almería, 5, 11, 3, 1, 2, 0, 0, 0, 2, 0, 0, 2, 0
Sevilla, Xerez, 17, 16, 0, 0, 0, 0, 2, 2, 0, 0, 0, 1, 1
Sporting, Deportivo, 19, 13, 0, 0, 0, 2, 3, 3, 0, 0, 0, 2, 1
Getafe, R. Madrid, 1, 6, 3, 3, 4, 3, 1, 2, 0, 0, 0, 2, 4
Racing, Mallorca, 18, 4, 0, 3, 1, 2, 4, 0, -3, 0, 0, 0, 0
Barcelona, Osasuna, 2, 9, 3, 1, 3, 1, 0, 1, 2, 0, 0, 2, 0
Almería, Zaragoza, 11, 7, 1, 3, 0, 1, 0, 0, -2, 0, 0, 1, 0
At. Madrid, Athletic, 20, 8, 0, 3, 0, 1, 3, 0, -3, 0, 0, 2, 0
Valencia, Málaga, 5, 3, 3, 3, 2, 3, 0, 0, 0, 0, 0, 1, 0
Tenerife, Villarreal, 15, 10, 0, 1, 0, 1, 1, 1, -1, 0, 0, 2, 2
Valladolid, Espanyol, 12, 14, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0
Zaragoza, Valencia, 7, 5, 3, 3, 1, 2, 0, 0, 0, 0, 0, 3, 0
Athletic, Racing, 8, 18, 3, 0, 1, 1, 0, 4, 3, 0, 0, 4, 3
Deportivo, Getafe, 13, 1, 0, 3, 2, 4, 3, 1, -3, 0, 0, 1, 3
Málaga, Tenerife, 3, 15, 3, 0, 3, 0, 0, 1, 3, 0, 0, 1, 1
Villarreal, Sevilla, 10, 17, 1, 0, 1, 0, 1, 2, 1, 0, 0, 3, 0
Xerez, Valladolid, 16, 12, 0, 1, 0, 0, 2, 0, -1, 0, 0, 3, 0
Mallorca, Barcelona, 4, 2, 3, 3, 2, 3, 0, 0, 0, 0, 0, 0, 1
Espanyol, Sporting, 14, 19, 0, 0, 0, 0, 1, 3, 0, 0, 0, 0, 0
R. Madrid, At. Madrid, 6, 20, 3, 0, 3, 0, 2, 3, 3, 0, 0, 3, 2
Osasuna, Almería, 9, 11, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0
Sevilla, Tenerife, 17, 15, 0, 0, 0, 0, 2, 1, 0, 0, 0, 3, 0
Zaragoza, Málaga, 7, 3, 3, 3, 1, 3, 0, 0, 0, 0, 0, 2, 0
Sporting, Xerez, 19, 16, 0, 0, 0, 0, 3, 2, 0, 0, 0, 2, 2
Getafe, Espanyol, 1, 14, 3, 0, 4, 0, 1, 1, 3, 0, 0, 1, 1
Racing, R. Madrid, 18, 6, 0, 3, 1, 3, 4, 2, -3, 0, 0, 0, 2
Barcelona, Athletic, 2, 8, 3, 3, 3, 1, 0, 0, 0, 0, 0, 4, 1
At. Madrid, Deportivo, 20, 13, 0, 0, 0, 2, 3, 3, 0, 0, 0, 3, 0
Almería, Mallorca, 11, 4, 1, 3, 0, 2, 0, 0, -2, 0, 0, 1, 1
Valladolid, Villarreal, 12, 10, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 2
Valencia, Osasuna, 5, 9, 3, 1, 2, 1, 0, 1, 2, 0, 0, 3, 0
Athletic, Almería, 8, 11, 3, 1, 1, 0, 0, 0, 2, 0, 0, 4, 1
Deportivo, Racing, 13, 18, 0, 0, 2, 1, 3, 4, 0, 0, 0, 1, 1
Málaga, Sevilla, 3, 17, 3, 0, 3, 0, 0, 2, 3, 0, 0, 1, 2
Villarreal, Sporting, 10, 19, 1, 0, 1, 0, 1, 3, 1, 0, 0, 1, 0
Xerez, Getafe, 16, 1, 0, 3, 0, 4, 2, 1, -3, 0, 0, 0, 1
Mallorca, Valencia, 4, 5, 3, 3, 2, 2, 0, 0, 0, 0, 0, 3, 2
Espanyol, At. Madrid, 14, 20, 0, 0, 0, 0, 1, 3, 0, 0, 0, 3, 0
R. Madrid, Barcelona, 6, 2, 3, 3, 3, 3, 2, 0, 0, 0, 0, 0, 2
Osasuna, Zaragoza, 9, 7, 1, 3, 1, 1, 1, 0, -2, 0, 0, 2, 0
Tenerife, Valladolid, 15, 12, 0, 1, 0, 0, 1, 0, -1, 0, 0, 0, 0
Zaragoza, Mallorca, 7, 4, 3, 3, 1, 2, 0, 0, 0, 0, 0, 1, 1
Sporting, Tenerife, 19, 15, 0, 0, 0, 0, 3, 1, 0, 0, 0, 0, 2
Getafe, Villarreal, 1, 10, 3, 1, 4, 1, 1, 1, 2, 0, 0, 3, 0
Racing, Espanyol, 18, 14, 0, 0, 1, 0, 4, 1, 0, 0, 0, 3, 1
Barcelona, Deportivo, 2, 13, 3, 0, 3, 2, 0, 3, 3, 0, 0, 3, 0
At. Madrid, Xerez, 20, 16, 0, 0, 0, 0, 3, 2, 0, 0, 0, 1, 2
Almería, R. Madrid, 11, 6, 1, 3, 0, 3, 0, 2, -2, 0, 0, 1, 2
Osasuna, Málaga, 9, 3, 1, 3, 1, 3, 1, 0, -2, 0, 0, 2, 2
Valladolid, Sevilla, 12, 17, 1, 0, 0, 0, 0, 2, 1, 0, 0, 2, 1
Valencia, Athletic, 5, 8, 3, 3, 2, 1, 0, 0, 0, 0, 0, 2, 0
Sevilla, Sporting, 17, 19, 0, 0, 0, 0, 2, 3, 0, 0, 0, 3, 0
Athletic, Zaragoza, 8, 7, 3, 3, 1, 1, 0, 0, 0, 0, 0, 0, 0
Deportivo, Almería, 13, 11, 0, 1, 2, 0, 3, 0, -1, 0, 0, 0, 0
Málaga, Valladolid, 3, 12, 3, 1, 3, 0, 0, 0, 2, 0, 0, 0, 0
Villarreal, At. Madrid, 10, 20, 1, 0, 1, 0, 1, 3, 1, 0, 0, 2, 1
Xerez, Racing, 16, 18, 0, 0, 0, 1, 2, 4, 0, 0, 0, 2, 2
Mallorca, Osasuna, 4, 9, 3, 1, 2, 1, 0, 1, 2, 0, 0, 2, 0
Espanyol, Barcelona, 14, 2, 0, 3, 0, 3, 1, 0, -3, 0, 0, 0, 0
R. Madrid, Valencia, 6, 5, 3, 3, 3, 2, 2, 0, 0, 0, 0, 2, 0
Tenerife, Getafe, 15, 1, 0, 3, 0, 4, 1, 1, -3, 0, 0, 3, 2
Zaragoza, R. Madrid, 7, 6, 3, 3, 1, 3, 0, 2, 0, 0, 0, 1, 2
Sporting, Valladolid, 19, 12, 0, 1, 0, 0, 3, 0, -1, 0, 0, 0, 2
Getafe, Sevilla, 1, 17, 3, 0, 4, 0, 1, 2, 3, 0, 0, 4, 3
Racing, Villarreal, 18, 10, 0, 1, 1, 1, 4, 1, -1, 0, 0, 1, 2
Barcelona, Xerez, 2, 16, 3, 0, 3, 0, 0, 2, 3, 0, 0, 3, 1
Mallorca, Málaga, 4, 3, 3, 3, 2, 3, 0, 0, 0, 0, 0, 1, 1
At. Madrid, Tenerife, 20, 15, 0, 0, 0, 0, 3, 1, 0, 0, 0, 3, 1
Almería, Espanyol, 11, 14, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1
Osasuna, Athletic, 9, 8, 1, 3, 1, 1, 1, 0, -2, 0, 0, 0, 0
Valencia, Deportivo, 5, 13, 3, 0, 2, 2, 0, 3, 3, 0, 0, 1, 0
Sevilla, At. Madrid, 17, 20, 0, 0, 0, 0, 2, 3, 0, 0, 0, 3, 1
Athletic, Mallorca, 8, 4, 3, 3, 1, 2, 0, 0, 0, 0, 0, 1, 3
Deportivo, Zaragoza, 13, 7, 0, 3, 2, 1, 3, 0, -3, 0, 0, 0, 1
Málaga, Sporting, 3, 19, 3, 0, 3, 0, 0, 3, 3, 0, 0, 1, 1
Villarreal, Barcelona, 10, 2, 1, 3, 1, 3, 1, 0, -2, 0, 0, 1, 4
Xerez, Almería, 16, 11, 0, 1, 0, 0, 2, 0, -1, 0, 0, 2, 1
Espanyol, Valencia, 14, 5, 0, 3, 0, 2, 1, 0, -3, 0, 0, 0, 2
R. Madrid, Osasuna, 6, 9, 3, 1, 3, 1, 2, 1, 2, 0, 0, 3, 2
Valladolid, Getafe, 12, 1, 1, 3, 0, 4, 0, 1, -2, 0, 0, 0, 0
Tenerife, Racing, 15, 18, 0, 0, 0, 1, 1, 4, 0, 0, 0, 2, 1
Zaragoza, Espanyol, 7, 14, 3, 0, 1, 0, 0, 1, 3, 0, 0, 1, 0
Athletic, Málaga, 8, 3, 3, 3, 1, 3, 0, 0, 0, 0, 0, 1, 1
Getafe, Sporting, 1, 19, 3, 0, 4, 0, 1, 3, 3, 0, 0, 1, 1
Racing, Sevilla, 18, 17, 0, 0, 1, 0, 4, 2, 0, 0, 0, 1, 5
Barcelona, Tenerife, 2, 15, 3, 0, 3, 0, 0, 1, 3, 0, 0, 4, 1
